project,version,duplicated_lines,duplicated_blocks,duplicated_lines_density,duplicated_files,complexity,cognitive_complexity,reliability_remediation_effort,reliability_rating,bugs,lines_to_cover,uncovered_lines,line_coverage,coverage,sqale_debt_ratio,code_smells,effort_to_reach_maintainability_rating_a,sqale_rating,development_cost,software_quality_maintainability_remediation_effort,normalized_td,vulnerabilities,security_remediation_effort,security_rating,wont_fix_issues,reopened_issues,false_positive_issues,confirmed_issues,blocker_violations,open_issues,major_violations,info_violations,critical_violations,violations,minor_violations,ncloc_language_distribution,files,functions,statements,comment_lines,comment_lines_density,lines,classes,ncloc,LPL,LM,LSC,LBCL,LC,LLF,LTCE,CCC,LMC,MNC
ColossalAI,2023/5/8,17255,683,10.5,220,19843,21896,580,5,105,82757,82757,0,0,0.5,2523,0,1,3260760,16985,0,0,0,1,0,0,0,0,53,2628,891,173,494,2628,1017,py=108692,1221,7673,84972,27250,20,163685,1194,108692,41,59,0,0,0,6,18,35,3,5
ColossalAI,2023/5/15,17209,681,10.5,220,19893,21931,650,5,112,82938,82938,0,0,0.5,2525,0,1,3269790,17012,0,0,0,1,0,0,0,0,59,2637,888,179,496,2637,1015,py=108993,1224,7702,85158,27286,20,164115,1198,108993,41,59,0,0,0,6,38,35,3,5
ColossalAI,2023/5/22,17209,681,10.4,220,19953,22005,622,5,110,83143,83143,0,0,0.5,2538,0,1,3276360,17151,0,0,0,1,0,0,0,0,56,2648,898,178,498,2648,1018,py=109212,1226,7728,85398,27550,20.1,164683,1200,109212,41,59,0,0,0,6,38,35,3,5
ColossalAI,2023/5/29,17091,677,10.4,220,19966,22032,622,5,110,83187,83187,0,0,0.5,2543,0,1,3278670,17210,0,0,0,1,0,0,0,0,56,2653,900,178,499,2653,1020,py=109289,1226,7730,85444,27578,20.1,164798,1200,109289,41,59,0,0,0,6,38,35,3,5
ColossalAI,2023/6/5,18039,704,10.8,227,20388,22562,614,5,110,84643,84643,0,0,0.5,2594,0,1,3334350,17706,0,0,0,1,0,0,0,0,54,2704,915,172,531,2704,1032,py=111145,1245,7866,86935,27842,20,167404,1221,111145,43,63,0,0,0,6,34,31,3,5
ColossalAI,2023/6/12,18267,714,10.9,232,20388,22565,608,5,108,84730,84730,0,0,0.5,2601,0,1,3340080,17727,0,0,0,1,0,0,0,0,52,2709,923,171,531,2709,1032,py=111336,1244,7867,87035,27960,20.1,167788,1219,111336,42,63,0,0,0,6,34,30,3,5
ColossalAI,2023/6/19,18189,712,10.8,231,20417,22612,608,5,108,84814,84814,0,0,0.5,2605,0,1,3344160,17794,0,0,0,1,0,0,0,0,52,2713,924,171,534,2713,1032,py=111472,1244,7878,87128,28049,20.1,168077,1219,111472,42,63,0,0,0,6,34,30,3,5
ColossalAI,2023/6/26,18517,716,11,234,20407,22581,608,5,108,84885,84885,0,0,0.5,2608,0,1,3349800,17838,0,0,0,1,0,0,0,0,52,2716,927,170,537,2716,1030,py=111660,1245,7879,87205,28122,20.1,168410,1221,111660,42,63,0,0,0,6,34,30,3,5
ColossalAI,2023/7/3,19029,742,10.9,248,20967,22965,618,5,115,87416,87416,0,0,0.5,2659,0,1,3464880,18085,0,0,0,1,0,0,0,0,55,2774,952,177,554,2774,1036,py=115496,1286,8162,89826,29451,20.3,174774,1279,115496,44,63,0,0,0,6,34,26,3,4
ColossalAI,2023/7/10,20169,837,11.3,267,21222,23385,619,5,115,88276,88276,0,0,0.5,2725,0,1,3517800,19024,0,0,0,1,0,0,0,0,55,2840,973,194,571,2840,1047,py=117260,1292,8142,90802,30474,20.6,177976,1265,117260,43,60,0,0,0,6,39,27,3,4
ColossalAI,2023/7/17,19196,754,10.9,254,21093,23118,618,5,115,88055,88055,0,0,0.5,2684,0,1,3491070,18219,0,0,0,1,0,0,0,0,55,2799,964,176,556,2799,1048,py=116369,1292,8194,90486,29685,20.3,176093,1279,116369,44,63,0,0,0,6,34,26,3,4
ColossalAI,2023/7/24,19172,754,10.9,254,21125,23164,618,5,115,88180,88180,0,0,0.5,2684,0,1,3496260,18219,0,0,0,1,0,0,0,0,55,2799,964,176,556,2799,1048,py=116542,1294,8203,90612,29701,20.3,176336,1281,116542,44,63,0,0,0,6,34,26,3,4
ColossalAI,2023/7/31,18385,743,10.6,251,20498,22567,614,5,114,85920,85920,0,0,0.5,2592,0,1,3415860,17909,0,0,0,1,0,0,0,0,55,2706,945,173,551,2706,982,py=113862,1266,7949,88352,29582,20.6,172943,1252,113862,41,59,0,0,0,6,39,26,3,4
ColossalAI,2023/8/7,18415,745,10.6,252,20501,22568,614,5,114,85953,85953,0,0,0.5,2586,0,1,3416970,17892,0,0,0,1,0,0,0,0,55,2700,945,172,551,2700,977,py=113899,1267,7950,88388,29594,20.6,173006,1252,113899,40,59,0,0,0,6,39,26,3,4
ColossalAI,2023/8/14,21066,924,11.2,275,22527,25017,631,5,117,92345,92345,0,0,0.5,2818,0,1,3741750,20335,0,0,0,1,0,0,0,0,59,2935,1019,198,630,2935,1029,py=124725,1315,8485,94979,31675,20.3,188216,1312,124725,47,68,0,0,0,11,39,28,3,4
ColossalAI,2023/8/21,20621,906,11.2,266,21925,24319,635,5,117,89940,89940,0,0,0.5,2755,0,1,3658770,19743,0,0,0,1,0,0,0,0,59,2872,996,203,621,2872,993,py=121959,1290,8283,92539,31158,20.3,184042,1299,121959,46,65,0,0,0,11,39,28,2,4
ColossalAI,2023/8/28,22005,961,11.5,279,22997,25632,646,5,119,93689,93689,0,0,0.5,2854,0,1,3822540,20844,0,0,0,1,0,0,0,0,60,2973,1034,202,647,2973,1030,py=127418,1320,8584,96346,32162,20.2,191882,1314,127418,48,77,0,0,0,11,39,28,3,6
ColossalAI,2023/9/4,21616,965,11.3,273,22984,25646,665,5,121,93341,93341,0,0,0.5,2835,0,1,3829680,20781,0,0,0,1,0,0,0,0,61,2956,1027,201,658,2956,1009,py=127656,1308,8552,96019,32317,20.2,192090,1325,127656,47,75,0,0,0,11,39,30,2,6
ColossalAI,2023/9/11,22102,1005,11.3,281,23291,25934,674,5,122,95219,95219,0,0,0.5,2949,0,1,3911310,21228,0,0,0,1,0,0,0,0,61,3071,1054,201,667,3071,1088,py=130377,1348,8668,97925,32711,20.1,195889,1334,130377,53,74,0,0,0,11,35,24,0,6
